road,id,model_type,name,lat,lon,length,quality_cat
N1,0,link,"Teknaf 76 km,Uthia 22 km",21.4101111,92.0458052,0.0050330072968254305,Z
N1,0,link,Box culvert,21.4103333,92.0508333,0.004111330549839585,Z
N1,0,link,"Teknaf 75 km,Uthia 21 km",21.4090833,92.05475,0.0033000885700219715,Z
N1,0,link,Box culvert,21.4067222,92.0570556,0.005593184345256331,Z
N1,0,link,Km post missing,21.4040556,92.0619722,0.005015130317353583,Z
N1,0,link,Box culvert,21.4008889,92.0658611,0.002302059358487396,Z
N1,0,link,Bridge start,21.3986941,92.0665556,0.0001145010917003484,Z
N1,0,link,Bridge end,21.398583,92.0665833,0.0014491386752114054,Z
N1,0,link,Box culvert,21.3971663,92.0668882,0.00019637769730781148,Z
N1,0,link,"Teknaf 74 km,Uthia 20 km",21.3969719,92.066916,0.00805961947302661,Z
N1,0,link,Bridge start,21.3891108,92.0686938,0.0008249814846323705,Z
N1,0,link,"Teknaf 73 km, Ukhia 19km",21.3885274,92.0692771,0.002885213047597873,Z
N1,0,link,Box culvert,21.3858886,92.0704438,0.0019494546570773819,Z
N1,0,link,Box culvert,21.3839441,92.0705827,0.002686145312526265,Z
N1,0,link,Box culvert,21.3813049,92.0710827,0.0001944999999992092,Z
N1,0,link,Box culvert,21.3811104,92.0710827,0.0015725988967307222,Z
N1,0,link,"Teknaf 72 km,Uthia 18 km",21.3796104,92.0706104,0.00204305342318827,Z
N1,0,link,Box culvert,21.3775827,92.0703604,0.00031674950671662294,Z
N1,0,link,Box culvert,21.3773882,92.0706104,0.0016696663768511195,Z
N1,0,link,Box culvert,21.3762216,92.0718049,0.0013749691378307652,Z
N1,0,link,Box culvert,21.3752493,92.0727771,0.0008628706044352941,Z
N1,0,link,Box culvert,21.3747771,92.0734993,0.0005219579772341293,Z
N1,0,link,Box culvert,21.3745549,92.0739716,0.0015852355061721714,Z
N1,0,link,Box culvert,21.3742493,92.0755271,0.00016669999999407992,Z
N1,0,link,"Teknaf 71km, Ukhia 17km",21.3742493,92.0756938,0.003968424524923874,Z
N1,0,link,Box culvert,21.3714993,92.0785549,0.0019727229430445913,Z
N1,0,link,Box culvert,21.3698327,92.0796104,0.002074318572445172,Z
N1,0,link,Box culvert,21.3678882,92.0803327,0.001043734985521702,Z
N1,0,link,Box culvert,21.3669438,92.0807771,0.0007216154377498757,Z
N1,0,link,"Teknaf 70 km,Uthia 16 km",21.3662778,92.0810549,0.0005983846588913457,Z
N1,0,link,Box culvert,21.3657222,92.0812771,0.0013128684092494059,Z
N1,0,link,Box culvert,21.3644167,92.081416,0.0030186274579706196,Z
N1,0,link,Box culvert,21.3615,92.0806382,0.0037774968034352727,Z
N1,0,link,Box culvert,21.3580833,92.0790271,0.0003333000000012021,Z
N1,0,link,"Teknaf 69 km,Uthia 15 km",21.35775,92.0790271,0.0025006181955644874,Z
N1,0,link,Box culvert,21.35525,92.0790827,0.006224868693397233,Z
N1,0,link,"Teknaf 68 km,Uthia 14 km",21.3490552,92.0784716,0.0027510673583177113,Z
N1,0,link,Bridge start,21.3463608,92.0790271,0.00022393231120077333,Z
N1,0,link,Bridge end,21.3461386,92.0789993,0.004641890646062007,Z
N1,0,link,Box culvert,21.3414997,92.0788327,0.0010541136371397654,Z
N1,0,link,"Teknaf 67 km,Uthia 13 km",21.3404997,92.0784993,0.009396241147393469,Z
N1,0,link,"Teknaf 66 km,Uthia 12 km",21.3311104,92.0788604,0.0015854950173373576,Z
N1,0,link,Bridge end,21.3295271,92.0789438,0.007445191055297688,Z
N1,0,link,"Teknaf 65 km,Uthia 11 km",21.324666,92.084583,0.009186800951911668,Z
N1,0,link,Km post broken,21.3187493,92.0916108,0.0017833380077818934,Z
N1,0,link,Road to Ramu(Z1009),21.317666,92.0930274,0.00658658450564281,Z
N1,0,link,Bridge end,21.3121944,92.0966941,0.0002777200028888303,Z
N1,0,link,"Teknaf 63 km,Uthia 9 km",21.3120278,92.0969163,0.008250748039420712,Z
N1,0,link,"Teknaf 62 km,Uthia 8 km",21.3037778,92.0968052,0.004900372133825933,Z
N1,0,link,Box culvert,21.2989441,92.0976108,0.003753252334975054,Z
N1,0,link,Bridge start,21.2956386,92.0993886,0.0006388999999984435,Z
N1,0,link,Bridge end,21.2949997,92.0993886,8.787974738479703e-05,Z
N1,0,link,"Teknaf 61 km,Uthia 7 km",21.2949163,92.0994163,0.008588345615425631,Z
N1,0,link,"Teknaf 60 km,Uthia 6 km",21.2863608,92.1001667,0.0024435286165708087,Z
N1,0,link,Box culvert,21.2839441,92.1005278,0.0011764569539794475,Z
N1,0,link,Bridge start,21.282777512080536,92.10067986442952,0.00011245544413029583,Z
N1,0,link,Bridge end,21.282666,92.1006944,0.0038043148831321634,Z
N1,0,link,Box culvert,21.2790827,92.1019722,0.001554101701948154,Z
N1,0,link,"Teknaf 59 km,Uthia 5 km",21.277666,92.1026111,0.009018854632929356,Z
N1,0,link,"Teknaf 58 km,Uthia 4 km",21.2695827,92.1066111,0.0030113450101254486,Z
N1,0,link,Bridge end,21.2677493,92.109,0.00625111495095715,Z
N1,0,link,"Teknaf 57 km,Uthia 3 km",21.2641111,92.1140833,0.002898673920950043,Z
N1,0,link,Bridge end,21.26225,92.1163056,0.006650418940180366,Z
N1,0,link,"Teknaf 56 km,Uthia 2 km",21.2580278,92.1214438,0.00434196881726088,Z
N1,0,link,Box culvert,21.2550278,92.1245827,0.002405739023665317,Z
N1,0,link,Box culvert,21.2537778,92.1266382,0.002529175438753373,Z
N1,0,link,"Teknaf 55 km,Uthia 1 km",21.2521944,92.1286104,0.002781206662589078,Z
N1,0,link,Bridge end,21.2504167,92.1307493,0.004230938401815087,Z
N1,0,link,Bridge end,21.2479997,92.1342219,0.0028675900753117453,Z
N1,0,link,Teknaf 54 km,21.2462219,92.1364719,0.0064683799277667755,Z
N1,0,link,Bridge end,21.2422219,92.1415552,0.002682381934025791,Z
N1,0,link,Teknaf 53 km,21.2412497,92.1440552,0.00897326582355167,Z
N1,0,link,Teknaf 52 km,21.2357774,92.1511667,0.007520551267021318,Z
N1,0,link,Teknaf 51km,21.236333,92.1586667,0.008538057800811114,Z
N1,0,link,Teknaf 50 km,21.2283604,92.1617222,0.008556627458292072,Z
N1,0,link,Info.Missing,21.2198049,92.1618611,0.007323653351987861,Z
N1,0,link,Box culvert,21.2142778,92.166666,0.0009399711059345801,Z
N1,0,link,Teknaf 47km,21.21375,92.1674438,0.003241940815315545,Z
N1,0,link,Box culvert,21.2105833,92.1681382,0.005409521384559023,Z
N1,0,link,Teknaf 46 km,21.2056389,92.1703327,0.006639257784570648,Z
N1,0,link,Box culvert,21.1989997,92.1703604,0.0020920646667827313,Z
N1,0,link,Info.Missing,21.1969441,92.1707493,0.0045076169424626495,Z
N1,0,link,Bridge start,21.1925552,92.1697216,0.004148194982155687,Z
N1,0,link,Info.Missing,21.1897497,92.166666,0.009066141998676771,Z
N1,0,link,Info.Missing,21.1843052,92.1594167,0.008582901684159183,Z
N1,0,link,Info.Missing,21.1761938,92.1566111,0.007080371494494505,Z
N1,0,link,Bridge end,21.1694993,92.1543056,0.0023440115464752114,Z
N1,0,link,Info.Missing,21.1677216,92.1527778,0.004505984678179291,Z
N1,0,link,Box culvert,21.16325,92.1522222,0.0028468863219344694,Z
N1,0,link,Box culvert,21.1604167,92.1525,0.000923407873041634,Z
N1,0,link,Info.Missing,21.1595,92.1526111,0.008978736884996827,Z
N1,0,link,Info.Missing,21.1507222,92.1545,0.00778285398617069,Z
N1,0,link,Bridge end,21.1441663,92.1586944,0.000696682172869113,Z
N1,0,link,Teknaf 38 km,21.1435274,92.1589722,0.008893236784210794,Z
N1,0,link,Info.Missing,21.1379719,92.1659167,0.008072319330907437,Z
N1,0,link,Bridge start,21.1368886,92.173916,0.0014239694132936374,Z
N1,0,link,Info.Missing,21.1363886,92.1752493,0.007976683351491496,Z
N1,0,link,Box culvert,21.1329438,92.1824438,0.000923675614058413,Z
N1,0,link,Info.Missing,21.1326938,92.183333,0.008973262684770191,Z
N1,0,link,Km post missing,21.1269438,92.1902219,0.003439571643386194,Z
N1,0,link,Box culvert,21.1239993,92.1919997,0.0012018134464240487,Z
N1,0,link,Box culvert,21.1229993,92.1926663,0.0009863882247880373,Z
N1,0,link,Box culvert,21.122166,92.1931941,0.000758209799464897,Z
N1,0,link,Box culvert,21.1214993,92.1935552,0.0025218509273906347,Z
N1,0,link,Info.Missing,21.1198604,92.1954719,0.004358373928430068,Z
N1,0,link,Z1133 Road to Shaplapur,21.1158333,92.1971386,0.0007860732281368938,Z
N1,0,link,Bridge start,21.1151667,92.1975552,0.0006945000000001756,Z
N1,0,link,Bridge end,21.1146111,92.1979719,0.0034010549554496093,Z
N1,0,link,Info.Missing,21.1121111,92.2002778,0.0070336911881415005,Z
N1,0,link,Box culvert,21.1078333,92.2058611,0.0010832999999905724,Z
N1,0,link,Box culvert,21.1078333,92.2069444,0.002023213127675437,Z
N1,0,link,Km post broken,21.1058333,92.20725,0.004641413950511887,Z
N1,0,link,Box culvert,21.1012778,92.2081389,0.0019347737542163691,Z
N1,0,link,Box culvert,21.0996386,92.2091667,0.0024735085304072183,Z
N1,0,link,Info.Missing,21.0975552,92.2105,0.003859097876443372,Z
N1,0,link,Bridge start,21.0939441,92.2118611,0.0002900202234354366,Z
N1,0,link,Bridge end,21.0936663,92.2119444,0.0014155692918414863,Z
N1,0,link,Box culvert,21.0923052,92.2123333,0.0020647072552761377,Z
N1,0,link,Box culvert,21.090333,92.2129444,0.0012671955531803898,Z
N1,0,link,Km post missing,21.0891941,92.2135,0.005938175822595208,Z
N1,0,link,Box culvert / Box culvert,21.0838608,92.2161111,0.002873689170732057,Z
N1,0,link,Km post missing,21.0811104,92.2169438,0.006099152441121882,Z
N1,0,link,Box culvert,21.0765549,92.2209993,0.002286102403656414,Z
N1,0,link,Box culvert,21.0745271,92.2220549,0.0011439319254184287,Z
N1,0,link,Info.Missing,21.0735271,92.2226104,0.0024616373920707192,Z
N1,0,link,Box culvert,21.071666,92.2242216,0.0047935934621107686,Z
N1,0,link,Box culvert,21.0668882,92.2246104,0.001306079729573458,Z
N1,0,link,Km post missing,21.0655833,92.2245549,0.0027505145427712784,Z
N1,0,link,Box culvert,21.063,92.2254993,0.0016405072995920708,Z
N1,0,link,Box culvert,21.0615556,92.2262771,0.0017812681016615615,Z
N1,0,link,Bridge start,21.0597778,92.2263882,0.00011109999999803222,Z
N1,0,link,Bridge end,21.0596667,92.2263882,0.003091395865948942,Z
N1,0,link,Info.Missing,21.0565833,92.2266104,0.00636497965825305,Z
N1,0,link,Bridge start,21.0513611,92.2302493,0.0003334000000023707,Z
N1,0,link,Bridge end,21.0513611,92.2305827,0.0011679194364387468,Z
N1,0,link,Teknaf 24 km,21.0513056,92.2317493,0.0021906135692978256,Z
N1,0,link,Box culvert,21.0507222,92.2338608,0.002884928499979496,Z
N1,0,link,Box culvert,21.0479441,92.2346386,0.0034171011471713377,Z
N1,0,link,Box culvert,21.0446941,92.2356941,0.0008169901100989784,Z
N1,0,link,Teknaf 23 km,21.0439163,92.2359441,0.008434932142581529,Z
N1,0,link,Bridge start,21.0363608,92.2396941,0.0027246172006387902,Z
N1,0,link,Teknaf 21 km,21.0338608,92.2407774,0.008927482165200186,Z
N1,0,link,Km post missing,21.0249993,92.2418608,0.0065154290764312065,Z
N1,0,link,Infor.missing,21.0186104,92.2431386,0.009664209131125777,Z
N1,0,link,Teknaf 20 km,21.0107222,92.2487219,0.00897203595010161,Z
N1,0,link,Teknaf 29 km,21.0029444,92.2531944,0.00436144974635957,Z
N1,0,link,Bridge end,20.9986386,92.2538889,0.004667412375180917,Z
N1,0,link,Teknaf 18 km,20.9940274,92.2546111,0.008803844208071733,Z
N1,0,link,Infor.missing,20.9852774,92.2536389,0.008268977018350995,Z
N1,0,link,Bridge end,20.9775827,92.2506111,0.0007479548248399756,Z
N1,0,link,Km post missing,20.9769438,92.2502222,0.008781775326775041,Z
N1,0,link,Infor.missing,20.9682771,92.2488052,0.0013301812282556196,Z
N1,0,link,Bridge end,20.9671104,92.2494441,0.007637449643695068,Z
N1,0,link,Info.Missing,20.9606389,92.2535,0.004181263469333737,Z
N1,0,link,Box culvert,20.9566667,92.2548056,0.003012827310021923,Z
N1,0,link,Box culvert,20.9538889,92.2559722,0.0007841965314896647,Z
N1,0,link,Box culvert,20.9531667,92.2562778,0.0009754115951731813,Z
N1,0,link,Box culvert,20.95225,92.2566111,0.00011780398974569065,Z
N1,0,link,Info.Missing,20.9521667,92.2566944,0.004800411966697809,Z
N1,0,link,Bridge end,20.9481386,92.2593056,0.0024484249181846093,Z
N1,0,link,Box culvert,20.9459163,92.2603333,0.001361100000000448,Z
N1,0,link,Info.Missing,20.9445552,92.2603333,0.007440440548784889,Z
N1,0,link,Bridge start,20.9373886,92.2623333,0.00031058984207861246,Z
N1,0,link,Bridge end,20.9371108,92.2624722,0.0010214320633262371,Z
N1,0,link,Km post missing,20.9361663,92.2628611,0.003176319122822562,Z
N1,0,link,Box culvert,20.9330549,92.2635,0.0034435572334408273,Z
N1,0,link,Bridge start,20.929666,92.2641111,0.0003344573664930727,Z
N1,0,link,Bridge end,20.9293327,92.2641389,0.0022706453377835086,Z
N1,0,link,Infor.missing,20.9270827,92.2644444,0.0033312025606379663,Z
N1,0,link,Bridge start,20.9238882,92.2653889,0.00044790183076079876,Z
N1,0,link,Bridge end,20.9234993,92.2656111,0.004817387214041118,Z
N1,0,link,Bridge start,20.9195827,92.268416,0.00010023432545668587,Z
N1,0,link,Bridge end,20.9194993,92.2684716,0.0005270251986374469,Z
N1,0,link,Box Culvert,20.9189993,92.2686382,0.00026204207677152586,Z
N1,0,link,Teknaf 8 km,20.9187771,92.2687771,0.0012329095871174065,Z
N1,0,link,Box Culvert,20.9176382,92.2692493,0.0022876966582107776,Z
N1,0,link,Bridge start,20.9157222,92.2704993,0.00036216087585799154,Z
N1,0,link,Bridge end,20.9154167,92.2706938,0.0021263885816068698,Z
N1,0,link,Box Culvert,20.9136389,92.2718604,0.000491476113357528,Z
N1,0,link,Box culvert,20.9132778,92.2721938,0.0011811503079680015,Z
N1,0,link,Box Culvert,20.9123889,92.2729716,0.000169002159752695,Z
N1,0,link,Teknaf 7 km,20.9122222,92.2729438,0.004006128022169291,Z
N1,0,link,Bridge start,20.9088889,92.275166,0.0003858500356356592,Z
N1,0,link,Bridge end,20.9085556,92.2753604,0.002134779747422428,Z
N1,0,link,Box Culvert,20.90675,92.2764993,0.0010111550672374217,Z
N1,0,link,Box culvert,20.9059444,92.2771104,0.0013724192398859734,Z
N1,0,link,Km post missing,20.9048333,92.277916,0.0001242359448787374,Z
N1,0,link,Box Culvert,20.9047222,92.2779716,0.0016953513057715356,Z
N1,0,link,Box Culvert,20.9033333,92.2789438,0.0007722797744371102,Z
N1,0,link,Box culvert,20.9027222,92.279416,0.002722395006244016,Z
N1,0,link,Bridge start,20.9003333,92.2807216,0.00033447397506663204,Z
N1,0,link,Bridge end,20.9001111,92.2809716,0.0010036877004301079,Z
N1,0,link,Box culvert,20.8994441,92.2817216,0.0014973437414350537,Z
N1,0,link,Bridge start,20.8984719,92.2828604,0.0003948307991970332,Z
N1,0,link,Bridge end,20.8982219,92.283166,0.0001388600014387302,Z
N1,0,link,Km post missing,20.8981108,92.2832493,0.0001181577335639958,Z
N1,0,link,Box culvert,20.8980274,92.283333,0.0004555332040647115,Z
N1,0,link,Box culvert,20.8977497,92.2836941,0.0019383125547755358,Z
N1,0,link,Bridge start,20.8969163,92.2854441,0.0003105898420674907,Z
N1,0,link,Bridge end,20.8967774,92.2857219,0.0004239882663522687,Z
N1,0,link,Box culvert,20.8965552,92.286083,0.0020279508302645543,Z
N1,0,link,Box culvert,20.8953608,92.2877219,0.0007291530703510628,Z
N1,0,link,Box culvert,20.8948052,92.2881941,0.000928338154987551,Z
N1,0,link,Bridge start,20.894083,92.2887774,0.0001964342638105575,Z
N1,0,link,Bridge end,20.8939441,92.2889163,0.0009829578729578104,Z
N1,0,link,Box culvert,20.8932774,92.2896386,0.0007071067811874117,Z
N1,0,link,Box culvert,20.8927774,92.2901386,0.0001962928424476432,Z
N1,0,link,Km post missing,20.8926386,92.2902774,0.0015654904982241014,Z
N1,0,link,Bridge start,20.8919163,92.2916663,0.00014163509451661392,Z
N1,0,link,Bridge end,20.8918886,92.2918052,0.0005030818621285586,Z
N1,0,link,Teknaf 4 km,20.891833,92.2923052,0.006621496744691415,Z
N1,0,link,Bridge start,20.8889163,92.2982497,0.00016196326743711295,Z
N1,0,link,Bridge end,20.888833,92.2983886,0.0022650481694658072,Z
N1,0,link,Info.Missing,20.8869441,92.2996386,0.0011709479663943331,Z
N1,0,link,Box culvert,20.8858608,92.2991941,0.004087088765856421,Z
N1,0,link,Box culvert,20.8820271,92.2977774,0.003805499999998574,Z
N1,0,link,Teknaf 2 km,20.8782216,92.2977774,0.0013657345569300689,Z
N1,0,link,Bridge start,20.8768604,92.2978886,0.00036110000000277864,Z
N1,0,link,Bridge end,20.8764993,92.2978886,0.007226525640995695,Z
N1,0,link,Km post missing,20.8692771,92.2981386,0.00042494444342994306,Z
N1,0,link,Box culvert,20.8688604,92.2982219,0.0038327008231784547,Z
N1,0,link,Bridge start,20.8650278,92.2982497,0.00036535540231259956,Z
N1,0,link,Bridge end,20.8646667,92.2981941,0.001698138233477203,Z
N1,0,link,Infor.missing,20.8629722,92.298083,5.550000000198452e-05,Z
