road,id,model_type,condition,name,lat,lon,length
N1,1000652,bridge,A,KAWTALA BOX CULVERT,23.6778035,90.5558194349999,11.9
N1,1000653,link,Z,Km post missing,23.678166,90.5556111,911.0157935927297
N1,1000654,bridge,A,KHAS PARA BOX CULVERT,23.6884123260204,90.5485585290816,9.3
N1,1000655,bridge,A,DAWAN BAG BOX CULVERT,23.6883197331632,90.548649807653,6.1
N1,1000656,bridge,A,Madanpur Bridge.(L),23.685583027027,90.551207981081,27.5
N1,1000657,bridge,A,MADAN PUR (R),23.685583027027,90.551207981081,26.3
N1,1000658,bridge,A,MADANPUR BRIDGE(L),23.685583027027,90.551207981081,26.3
N1,1000659,bridge,A,Madanpur Bridge(R),23.6853619779342,90.5513591765258,27.5
N1,1000660,link,Z,"Ctg 247 km,Comilla 80 km",23.6865274,90.5504167,1069.6795109792902
N1,1000661,bridge,B,NAYABARI BOX CULVERT,23.6909119315151,90.5454624957575,10.6
N1,1000662,link,Z,Right to Syedpur (R113) left to Joydebpur N105),23.6904163,90.546583,582.5643983631892
N1,1000663,link,Z,"Chittagong 248 km,Comilla 81 km",23.6918052,90.5426108,432.9472963449717
N1,1000664,bridge,A,NAYABARI KASPUR BOX CULVERT,23.6923601518691,90.5409183897196,8.3
N1,1000665,link,Z,Box culvert,23.6922774,90.5410552,166.87202628241414
N1,1000666,bridge,A,NOYAPARA CULVERT,23.6943906141361,90.5375740774869,6.3
N1,1000667,bridge,A,ADUPUR CULVERT,23.6943023869158,90.5377073719626,6.3
N1,1000668,bridge,B,KATCHPUR BOX CULVERT,23.6964000869109,90.5350989801047,8.0
N1,1000669,link,Z,Km post missing,23.6966386,90.5348052,800.0962174073829
N1,1000670,link,Z,Km post missing,23.7025278,90.5273882,999.5615482722807
N1,1000671,bridge,A,Kanch pur Bridge.,23.7050598925675,90.5232141463513,394.23
N1,1000672,bridge,C,KANCHPUR PC GIRDER BRIDGE,23.7050598925675,90.5232141463513,397.0
N1,1000673,link,Z,Road to Sylhet (N2),23.7060833,90.5215271,715.8234620677351
N1,1000674,link,Z,"Chittagong 251 km,Comilla 84 km",23.7050278,90.5193327,252.36946045475614
N1,1000675,link,Z,Kachpur bridge,23.7021111,90.5157778,485.9887889132313
N1,1000676,link,Z,Km post missing,23.7020556,90.5157222,8.374447823459546
N1,1000677,link,Z,"R110,Left to Demra, Right to Narayanganj",23.6979163,90.5092778,801.4862570529496
N1,1000678,link,Z,Km post missing,23.697333,90.50775,168.53898668335293
N1,1000679,link,Z,Km post missing,23.6959163,90.4981941,985.6484858359535
N1,1000680,bridge,A,.,23.6946638363636,90.4877749181818,6.6
N1,1000681,link,Z,Km post missing,23.6947497,90.4884997,995.5775426080626
N1,1000682,link,Z,Road to Narayanganj(R111),23.6938052,90.4805271,818.5475551253593
N1,1000683,link,Z,Km post missing,23.6936108,90.4787771,179.4947626122105
N1,1000684,link,Z,Km post missing,23.693833,90.4691382,981.7623664865629
N1,1000685,link,Z,Box culvert,23.6973608,90.4616667,855.9331288747024
N1,1000686,bridge,A,.,23.69873866,90.4588610799999,11.3
N1,1000687,link,Z,Km post missing,23.6978886,90.4605833,124.9511349928914
N1,1000688,link,Z,Km post missing,23.7021389,90.4519722,996.0240984262011
N1,1000689,link,Z,Intersection with Z1101,23.7027778,90.4504722,168.43765539833993
N1,1000690,link,Z,Box Culvert,23.7029167,90.4504167,16.446213037942602
N1,1000691,sourcesink,Z,Dhaka,23.7060278,90.443333,799.891790677236
N2,1000692,sourcesink,Z,Road Start from N1 at Katchpur,23.7059167,90.5214438,146.57346830230796
N2,1000693,link,Z,Sylhet 230 km,23.7068889,90.5204716,989.3404534606719
N2,1000694,link,Z,Sylhet 229 km,23.7151389,90.5168327,407.3202035669009
N2,1000695,link,Z,Bridge end,23.7186104,90.5155556,594.1350147573085
N2,1000696,bridge,C,Jatramura Bridge,23.7180650594594,90.5157713121621,36.7
N2,1000697,bridge,B,JATRAMURA BRIDGE,23.7180650594594,90.5157713121621,36.5
N2,1000698,link,Z,Km post missing,23.723666,90.5136667,144.34607802574118
N2,1000699,link,Z,Road to Demra (R201),23.7249438,90.5134167,869.723855892222
N2,1000700,link,Z,Information missing,23.7310549,90.5187493,996.4416338928736
N2,1000701,link,Z,Sylhet 226 km,23.7386663,90.523916,981.6784828313658
N2,1000702,link,Z,Km post broken,23.7431108,90.5322493,906.397885206019
N2,1000703,link,Z,"Z1090 Left to Keyatpara,Right to Mahajanpur.",23.7466386,90.5402774,100.41139147682621
N2,1000704,link,Z,Km post broken,23.7471941,90.5410552,983.3669675531171
N2,1000705,link,Z,Sylhet 223 km,23.7551111,90.5453608,1018.221041190662
N2,1000706,link,Z,Km post missing,23.7630278,90.5503889,974.3610592458593
N2,1000707,link,Z,Km post broken,23.769666,90.5566389,1007.5153430099806
N2,1000708,link,Z,Km post broken,23.7774716,90.5616667,885.371843521699
N2,1000709,link,Z,R202 to Rupganj,23.7848052,90.5650556,100.64372544701821
N2,1000710,link,Z,Km post missing,23.7849719,90.5660278,260.24979017411977
N2,1000711,link,Z,Intersection with N105,23.785333,90.5685549,34.472312484499064
N2,1000712,link,Z,Bridge start,23.7853886,90.5688882,175.1590224432528
N2,1000713,bridge,C,Gola kandail Bridge.,23.7853886,90.5689207170731,19.0
N2,1000714,bridge,B,GOLA GANDE BRIDGE,23.7853886,90.5689207170731,17.5
N2,1000715,link,Z,R203 to Ramchandri,23.7856663,90.5705827,524.9139119379811
N2,1000716,link,Z,Box culvert,23.7891108,90.5741104,22.939755087804144
N2,1000717,bridge,A,SHAWGHAT BOX CULVERT,23.7889337462616,90.5739290696261,3.9
N2,1000718,link,Z,Km post broken,23.7892497,90.5742771,1000.7687350006403
N2,1000719,link,Z,Km post missing,23.7966941,90.5798049,995.5850324428314
N2,1000720,bridge,B,ADURI BOX CULVERT,23.7976774888888,90.5808413907407,4.9
N2,1000721,link,Z,Km post missing,23.8035833,90.5860552,1002.7140156312572
N2,1000722,bridge,B,ADURI BOX CULVERT,23.8043535636363,90.5868510651515,3.5
N2,1000723,link,Z,Sylhet 215 km,23.8108333,90.5919163,974.536000222044
N2,1000724,bridge,A,BANTI BOX CULVERT,23.8141318216274,90.5946881518201,3.4
N2,1000725,link,Z,Bridge start,23.8175827,90.5980274,27.104338277563592
N2,1000726,bridge,C,Banti Bridge,23.8175902727272,90.5980362409091,72.15
N2,1000727,bridge,C,BANTI BRIDGE,23.8175902727272,90.5980362409091,71.65
N2,1000728,link,Z,Bridge end,23.8177493,90.5982219,46.04884525218497
N2,1000729,link,Z,Km post missing,23.8180549,90.5985274,948.9272703636269
N2,1000730,link,Z,Sylhet 213 km,23.8246104,90.6045,995.6183940069442
N2,1000731,bridge,C,PATCHRUKHI CULVERT,23.8240644910256,90.6041620474358,3.1
N2,1000732,link,Z,Km post missing,23.8313049,90.611,733.256441063405
N2,1000733,bridge,A,PUTCHRUCLAI CULVERT,23.8296726621951,90.6093124878048,4.5
N2,1000734,link,Z,Box Culvert,23.83620332566845,90.6158264106952,274.45662746312445
N2,1000735,bridge,B,SON PARA,23.8361761919786,90.6158002716577,8.3
N2,1000736,link,Z,Sylhet 211 km,23.8380552,90.6176104,994.7354805416152
N2,1000737,link,Z,Sylhet 210 km,23.8439163,90.6249993,987.0364981025941
N2,1000738,bridge,A,PURINDA BAZAR BOX CULVERT,23.8455601296072,90.6272545388217,4.0
N2,1000739,bridge,A,FURINGDIA BOX CULVERT,23.8420215152592,90.6225475748148,8.3
N2,1000740,link,Z,Sylhet 209 km,23.8501944,90.6318604,971.7823634294045
N2,1000741,bridge,A,PURINDHA BOX CULVERT,23.8498411622356,90.6315629367069,8.0
N2,1000742,link,Z,Sylhet 208 km,23.8554444,90.6394997,983.0535398045556
N2,1000743,bridge,B,SHAT GRAM BOX CULVERT,23.8552059112311,90.6386719605831,4.0
N2,1000744,link,Z,Sylhet 207 km,23.8554722,90.6491663,994.339759478772
N2,1000745,bridge,A,BAGBARI BOX CULVERT,23.8551351154798,90.6523555436532,4.0
N2,1000746,link,Z,Sylhet 206 km,23.8548056,90.6589167,1003.1278773926665
N2,1000747,bridge,A,KANDA PARA BOX CULVERT,23.8544541010025,90.6636239691729,4.0
N2,1000748,bridge,A,RAINADI BOX CULVERT,23.85482810625,90.65862330625,4.0
N2,1000749,link,Z,Sylhet 205 km,23.8536111,90.6686938,702.3104897885127
N2,1000750,bridge,A,NAWPARA BOX CULVERT,23.8538887225352,90.6674320528169,2.0
N2,1000751,link,Z,Km post broken,23.8587778,90.672666,995.2133189948735
N2,1000752,link,Z,Km post missing,23.8668882,90.6685271,128.88967360724226
N2,1000753,link,Z,Road to Shakerchar (Z2038),23.8679993,90.668166,876.7669277918977
N2,1000754,link,Z,Sylhet 202 km,23.8757771,90.6667493,986.9379783911559
N2,1000755,bridge,A,KURIRPARA BOX CULVERT,23.8777000377733,90.6666340974155,2.5
N2,1000756,link,Z,Sylhet 201 km,23.8846108,90.6658056,88.04930020358425
N2,1000757,bridge,A,CHAITABOR BOX CULVERT,23.8821253296774,90.6664902774193,2.5
N2,1000758,link,Z,Box culvert,23.8853608,90.6655278,902.8258085127608
N2,1000759,link,Z,"R301 to Ghorashal, Z2047 to Ghorashal / Sylhet 200 km",23.8934163,90.6644167,241.2409551213713
N2,1000760,link,Z,Bridge start,23.8936386,90.6667771,31.221247187419046
N2,1000761,link,Z,Bridge end,23.8936663,90.6670827,722.0415181707868
N2,1000762,bridge,B,PANCNDANA BRIDGE,23.8936715910973,90.6671215770186,30.3
N2,1000763,bridge,A,Panchdona Bridge,23.8936715910973,90.6671215770186,31.72
N2,1000764,link,Z,Km post missing,23.8950274,90.6740271,6.442576151301006
N2,1000765,bridge,B,BOLTIRISH KANE CULVERT,23.8944074858369,90.6720957695279,3.0
N2,1000766,link,Z,Box culvert,23.8950552,90.6740827,988.4364841807849
N2,1000767,bridge,C,SHIKANDI BOX CULVERT,23.8952390502941,90.6744398613725,2.5
N2,1000768,link,Z,Sylhet 198 km,23.8994163,90.6825549,1000.0925683734217
N2,1000769,link,Z,Km post missing,23.9076667,90.6864719,276.17332909867395
N2,1000770,bridge,A,UTTAR BAYANDA CULVERT,23.9052630964179,90.68532964,3.6
N2,1000771,link,Z,R210 to Narsingdi,23.9099444,90.6875552,402.45001638426805
N2,1000772,link,Z,Box culvert,23.9131389,90.6894163,323.02315233917074
N2,1000773,link,Z,Sylhet 196 km,23.9154167,90.6913886,422.0490713082943
N2,1000774,link,Z,Box culvert,23.9183882,90.6939719,582.0843749079633
N2,1000775,link,Z,Km post broken,23.9224716,90.6975552,618.741088757713
N2,1000776,bridge,A,BAGDI - 2 CULVERT,23.9240587152317,90.6994088524503,3.0
N2,1000777,bridge,A,BAGDI BOX CULVERT,23.9219850495049,90.6971526,12.7
N2,1000778,link,Z,Km post missing,23.922666,90.7036389,924.2832245948119
N2,1000779,link,Z,Bridge end,23.930916,90.70475,825.1017397372046
N2,1000780,bridge,A,Basail Bridge,23.931131565594,90.7049377079207,27.4
N2,1000781,bridge,A,BASAIL BRIDGE OVER ROAD,23.931131565594,90.7049377079207,25.0
N2,1000782,link,Z,Km post missing,23.9367219,90.7098056,324.9234583074353
N2,1000783,bridge,B,VALARAGAR CULVERT,23.9349686331683,90.7082789089108,1.5
N2,1000784,link,Z,Bridge end,23.9396386,90.71,650.0262925242079
N2,1000785,bridge,C,BALANAGAR BRIDGE,23.9397914928366,90.7099972916905,69.5
N2,1000786,bridge,A,Bala Nagar Bridge,23.9397914928366,90.7099972916905,61.3
N2,1000787,link,Z,Sylhet 192 km,23.9454441,90.71075,930.257806447397
N2,1000788,bridge,A,KARAR CHAR CULVERT (2),23.9461092865168,90.7111084978549,12.6
N2,1000789,bridge,A,KARAR CHAR CULVERT,23.9433782305555,90.7101259086419,3.0
N2,1000790,link,Z,Box culvert,23.95291648764045,90.71486652757916,86.5107354519944
N2,1000791,link,Z,Sylhet 191 km,23.9536111,90.71525,992.2999087422492
N2,1000792,bridge,A,PATUAR PAR CULVERT,23.9561707439089,90.7166429961178,3.4
N2,1000793,bridge,A,NAGOR BARI CULVERT,23.9534068022471,90.7151372139938,5.5
N2,1000794,link,Z,Km post missing,23.9615833,90.7196382,1001.2975646759924
N2,1000795,bridge,B,SAYED NAGAR CULVERT,23.9639584596899,90.7209383751938,3.5
N2,1000796,bridge,A,BARAITULA BUSTANT CULVERT,23.9603680732262,90.7189657170013,3.0
N2,1000797,link,Z,Sylhet 189 km,23.9695549,90.7242216,816.9788319233821
N2,1000798,bridge,A,SAYED NAGOR CULVERT,23.970321226799,90.7248602101737,1.8
N2,1000799,bridge,A,SAYEA NAGAR (2) CULVERT,23.9659905115234,90.722087436914,3.0
N2,1000800,link,Z,Box culvert,23.9753882,90.7291104,175.56110042324565
N2,1000801,bridge,B,SAYED NAGOR CULVERT,23.975807317647,90.7294643364705,8.3
N2,1000802,bridge,B,SAYED NAGOR CULVERT,23.972844874473,90.7269674786885,14.1
N2,1000803,link,Z,Km post missing,23.9766382,90.730166,515.7185038615808
N2,1000804,bridge,A,ITAKHOLA CULVERT,23.9781330395061,90.7314758677469,2.0
N2,1000805,link,Z,"R310 to Gazipur ,R211 to Shibpur",23.9802216,90.7333886,142.30903904673363
N2,1000806,bridge,A,ITAKHOLO CULVERT,23.9798693555555,90.7330660097222,12.6
N2,1000807,link,Z,Box culvert,23.9803882,90.7347774,365.4550218393274
N2,1000808,link,Z,Sylhet 187 km,23.981416,90.7381941,457.5387111220164
N2,1000809,link,Z,Z2033,23.9827771,90.7424441,533.4820733455759
N2,1000810,bridge,A,SHASPUR CULVERT,23.9820949046511,90.7403769,2.5
N2,1000811,link,Z,Sylhet 186 km,23.9859441,90.7463886,331.4405795476442
N2,1000812,bridge,A,GASIRDIA CULVERT,23.9858674793103,90.7463042965517,4.0
N2,1000813,link,Z,Box culvert,23.9880274,90.7487219,672.4483310018171
N2,1000814,link,Z,Sylhet 185 km,23.9911941,90.7543611,660.4530010194857
N2,1000815,bridge,A,GASHIRDIA BOX CULVERT,23.990556033582,90.7532248432835,4.1
N2,1000816,link,Z,Bridge end,23.9941941,90.7599722,338.2243268649421
N2,1000817,bridge,B,SIMBI RCC GIRDER,23.9941083857142,90.7598198171428,105.15
N2,1000818,bridge,A,Simbi Bridge,23.9941083857142,90.7598198171428,95.5
N2,1000819,link,Z,Sylhet 184 km,23.9957497,90.7628333,394.52718969288
N2,1000820,bridge,A,KHARAMARA BOX CULVERT,23.9959048614285,90.7631233928571,10.3
N2,1000821,link,Z,Box culvert,23.9975274,90.7661944,606.7535958001164
N2,1000822,bridge,A,KUNDARPARA (2) BOX CULVERT,23.9978465210526,90.7668094552631,2.0
N2,1000823,bridge,A,KUNDAR PARA (1) BOX CULVERT,23.9967209346303,90.7646600762645,3.9
N2,1000824,link,Z,Sylhet 183 km,24.0002222,90.7713882,995.4155530369424
N2,1000825,bridge,A,HAZI BAGAN CULVERT,24.0004307077966,90.7721521084745,9.6
N2,1000826,link,Z,Sylhet 182 km,24.0030278,90.7806938,1006.3714184860942
N2,1000827,bridge,A,SHARIPULAIA BOX CULVERT,24.0029299085714,90.7803512152381,9.5
N2,1000828,link,Z,Information missing,24.0069722,90.7896108,1093.9131825488862
N2,1000829,bridge,A,HAGIBAGAN BOX CULVERT,24.0092648319672,90.7929978532786,3.0
N2,1000830,bridge,A,SHRISTIGAR BOX CULVERT,24.0070461755434,90.7897196461956,9.55
N2,1000831,link,Z,Sylhet 180 km,24.0127778,90.7983052,892.95453620064
N2,1000832,link,Z,Sylhet 179 km,24.0174993,90.8054167,998.5070426523321
N2,1000833,bridge,A,CHITAMNI BOX CULVERT,24.017088827027,90.8047933831081,5.4
N2,1000834,link,Z,Sylhet 178 km,24.0226104,90.8135,1001.9620308805756
N2,1000835,bridge,A,CHAITANUE BOX CULVERT,24.02083753125,90.8106968749999,11.0
N2,1000836,link,Z,Sylhet 177 km,24.0277771,90.8215827,1000.2137743805923
N2,1000837,bridge,A,GABTALI BOX CULVERT,24.0292368238938,90.8239100752212,7.25
N2,1000838,bridge,A,KAMARTEK BOX CULVERT,24.0265370705479,90.8196663277397,7.3
N2,1000839,link,Z,Sylhet 176 km,24.0328049,90.8297493,279.5484406741681
N2,1000840,bridge,A,MARJAL BOX CULVERT,24.03293827,90.82998264,3.5
N2,1000841,link,Z,Road to Belobo(Z2042),24.0341386,90.8320827,716.842075638065
N2,1000842,link,Z,Sylhet 175 km,24.0378052,90.8378886,590.3885553934512
N2,1000843,bridge,A,BARMANERTEK BOX CULVERT,24.0388256425837,90.839737291866,4.0
N2,1000844,bridge,A,MARGAL BOX CULVERT,24.0367807158088,90.836181023897,4.0
N2,1000845,link,Z,Bridge end,24.0401386,90.8431108,448.41395364661736
N2,1000846,bridge,B,BITIMARGAL BRIGE,24.0402499861386,90.8435872876237,17.75
N2,1000847,bridge,A,Bitimargal Bridge,24.0402499861386,90.8435872876237,18.9
N2,1000848,link,Z,Km post missing,24.0411386,90.8473886,955.8005476539815
N2,1000849,bridge,A,SHIMELTALA BOX CULVERT,24.0419424588235,90.8507908529411,3.5
N2,1000850,bridge,A,BITIMARGAL BOX CULVERT,24.0415876141025,90.8492013705128,3.5
N2,1000851,link,Z,Sylhet 173 km,24.0431941,90.8565278,854.5756364657848
N2,1000852,bridge,B,CHARABAG BOX CULVERT,24.0427281904255,90.8544734826241,3.5
N2,1000853,link,Z,Bridge end,24.0477497,90.8633056,152.0441701537922
N2,1000854,bridge,C,Bridge Over Arial,24.0473250375796,90.8627111031847,141.61
N2,1000855,bridge,C,BRIDE OVER ARIAL RCC GIDER BRIDGE,24.0473250375796,90.8627111031847,140.4
N2,1000856,bridge,C,Bridge Over Arial,24.0469163,90.8621389,241.61
N2,1000857,link,Z,Bridge end,24.0486663,90.8644167,89.58850062598015
N2,1000858,bridge,B,Shibpur Bridge,24.0488598266666,90.86466112,40.6
N2,1000859,bridge,A,SHIBPUR RCC GIDER BRIDGE,24.0488598266666,90.86466112,38.7
N2,1000860,link,Z,Sylhet 172 km,24.0491941,90.8650833,497.2569388790888
N2,1000861,bridge,A,BARAICHA CULVERT,24.0499496980952,90.8662369438095,4.0
N2,1000862,link,Z,Road to Rajpur (Z2041),24.0514167,90.8693327,383.7030989299724
N2,1000863,link,Z,Sylhet 171 km,24.0515,90.8731104,146.70845534016178
N2,1000864,link,Z,Bridge end,24.0514722,90.8745549,851.9060760617627
N2,1000865,bridge,A,KHAMACHOR BRIDGE,24.0514739136986,90.8748203075342,37.9
N2,1000866,bridge,A,Khamachor Bridge,24.0514739136986,90.8748203075342,40.5
N2,1000867,link,Z,Sylhet 170 km,24.0515833,90.8829438,1000.8999384160197
N2,1000868,bridge,A,DARIKANDI CULVERT,24.051945936,90.8867556359999,7.3
N2,1000869,bridge,A,CURMARA CULVERT,24.0515123332524,90.8794649810679,7.3
N2,1000870,link,Z,Sylhet 169 km,24.0525,90.8927497,633.7314394256878
N2,1000871,link,Z,Bridge end,24.0529444,90.8989719,359.5714255029588
N2,1000872,bridge,A,NOYA KANDI,24.0529865382022,90.8995070612359,11.8
N2,1000873,bridge,A,Noya Kandi Bridge,24.0529865382022,90.8995070612359,13.65
N2,1000874,link,Z,Sylhet 168 km,24.0532222,90.9025,118.82859321818985
N2,1000875,link,Z,Bridge end,24.0533056,90.9036667,891.8170928955262
N2,1000876,bridge,B,PATILA DUA BRIDGE,24.0533500728089,90.9042270932584,11.5
N2,1000877,bridge,A,Patila Dua Bridge,24.0533500728089,90.9042270932584,13.1
N2,1000878,link,Z,Sylhet 167 km,24.054,90.9124167,906.0617159971533
N2,1000879,link,Z,Bridge start,24.0547222,90.9213049,14.103680740953207
N2,1000880,bridge,A,NARAYERPUR CULVERT,24.0543720039603,90.9171551633663,4.0
N2,1000881,link,Z,Bridge end,24.0547222,90.9214438,65.1667857166082
N2,1000882,link,Z,Sylhet 166 km,24.0547778,90.9220827,1010.6195316576071
N2,1000883,bridge,A,Narayanpur Bridge,24.0547692461538,90.9219844076923,
N2,1000884,bridge,A,NARAYAN PUR RCC GIDER BRIDGE,24.0547692461538,90.9219844076923,11.6
N2,1000885,link,Z,Km post broken,24.0555556,90.9319993,986.7280519919276
N2,1000886,link,Z,Sylhet 164 km,24.0561667,90.9416941,445.22975054619053
N2,1000887,bridge,A,MUNDABAD BOX CULVERT,24.0560775943396,90.9403576433962,3.6
N2,1000888,link,Z,Bridge end,24.0565833,90.9460552,542.8340849885558
N2,1000889,bridge,A,MUNDA BUS RCC GIDER BRIDGE,24.0566190626297,90.9466630574394,14.7
N2,1000890,bridge,A,Mahmudabad Bridge,24.0566190626297,90.9466630574394,15.85
N2,1000891,link,Z,Sylhet 163 km,24.0569167,90.9513889,205.89600308227105
N2,1000892,bridge,A,MANDABUS -3 BOX CULVERT,24.05680001,90.94963869,4.0
N2,1000893,link,Z,Box culvert,24.0569167,90.9534167,548.9630214144377
N2,1000894,link,Z,Sylhet 162 km,24.0575556,90.9587778,676.378465156659
N2,1000895,bridge,C,OLD BRAMMAPULRA,24.0575284209302,90.9618464976744,428.91
N2,1000896,bridge,B,mundubus 5 boxculvert,24.0571261871186,90.9566094040678,7.3
N2,1000897,link,Z,Bridge end/ Start of Kishoreganj road Division / Bridge end/ Start of Kishoreganj road Division,24.0570556,90.9654167,315.83421539720115
N2,1000898,link,Z,Km post missing,24.0570833,90.9685271,686.887207824718
N2,1000899,bridge,B,RASHOMPUR,24.0569460077753,90.9702615688984,6.4
N2,1000900,bridge,A,LAXMEPUR CULVERT,24.056740537365,90.9715766505399,4.0
N2,1000901,bridge,A,laxmipur brige,24.0569370090712,90.9703191637149,25.5
N2,1000902,bridge,A,JAKANNATHPUR,24.0570292230769,90.9696097102564,4.0
N2,1000903,link,Z,Box culvert,24.0561944,90.9752216,318.05946169644363
N2,1000904,bridge,C,KOMOLPUR CULVERT (1),24.0562322813186,90.9749282241758,6.0
N2,1000905,bridge,A,KAMOLAPUR CULVERT,24.0561301760797,90.9758210810631,6.0
N2,1000906,link,Z,Km post missing,24.0558611,90.9783327,462.72075011287416
N2,1000907,link,Z,Road to Kishoreganj(R360),24.0553889,90.9828604,509.1581100601337
N2,1000908,link,Z,Start of Narsingdi road Division / Start of Narsingdi road Division,24.054,90.9876386,9.005370859152194
N2,1000909,link,Z,Km post missing,24.0539722,90.9877219,699.4587892596783
N2,1000910,link,Z,Bhairab Bridge,24.048833,90.9916941,267.36109956561927
N2,1000911,bridge,A,BHAIRAB BRIDGE,24.0487508700361,90.9917788393501,1194.5
N2,1000912,bridge,A,Bhairab Bridge,24.0487508700361,90.9917788393501,924.0
N2,1000913,bridge,A,NEAR BHAIRAB SLAB CULVERT,24.0510367472222,90.9899559638888,14.0
N2,1000914,link,Z,Km post missing,24.047083,90.9934997,931.4230859768885
N2,1000915,link,Z,Bridge end,24.0409997,90.9998052,68.89266871863606
N2,1000916,link,Z,Km post missing,24.0405552,91.0002778,462.1210606723338
N2,1000917,link,Z,Start of Brahamanbaria road Division / Start of Brahamanbaria road Division,24.0385274,91.00425,275.0695954619041
N2,1000918,bridge,A,BHAIRAB END SIDE CULVERT,24.03890138125,91.00294548875,3.0
N2,1000919,bridge,A,BHAIROB SIDE CULVERT,24.0389204749999,91.002856945,3.0
N2,1000920,link,Z,Box Culvert,24.0376386,91.0067778,65.1707872341788
N2,1000921,link,Z,Box Culvert,24.0373052,91.0073056,181.74034291306953
N2,1000922,bridge,B,SONARAMPUR,24.0372837831325,91.0073885975903,3.1
N2,1000923,bridge,A,SONARAMPUR,24.0371713445783,91.0078243349397,3.35
N2,1000924,link,Z,Km post missing,24.0368608,91.0090278,947.753824754249
N2,1000925,link,Z,Box culvert,24.0368886,91.0183604,16.92879852826349
N2,1000926,bridge,C,SONARAMPUR CULVERT,24.036609297318,91.0167899586206,3.1
N2,1000927,bridge,A,SONAROMPUR,24.0361734756457,91.0141653302583,6.1
N2,1000928,link,Z,Km post missing,24.0368886,91.0185271,990.9382189447746
N2,1000929,bridge,C,SUNARAMPUR CULVERT,24.0370228044673,91.0192405388316,3.15
N2,1000930,link,Z,Km post missing,24.0386941,91.0280827,195.36701871467417
N2,1000931,bridge,D,SUNARAMPUR BRIGE,24.0381318831325,91.0249768686747,79.75
N2,1000932,bridge,C,Sonarampur Bridge,24.0381318831325,91.0249768686747,79.75
N2,1000933,bridge,A,SUNSRAMPUR CULVERT,24.0387242460365,91.0283545969512,3.15
N2,1000934,link,Z,Sylhet 154 km,24.0390274,91.0299716,883.5312437105988
N2,1000935,bridge,A,SOHAGPUR 2,24.0393066780869,91.0313271862608,12.5
N2,1000936,bridge,A,SOHAGPUR 1,24.0389837051829,91.029738534756,6.1
N2,1000937,link,Z,Box culvert,24.0407219,91.0384719,111.55917325076494
N2,1000938,link,Z,Sylhet 153 km,24.0408886,91.0395552,999.1936619003588
N2,1000939,bridge,A,KAMORA,24.0413173178723,91.0418025459574,12.3
N2,1000940,link,Z,Sylhet 152 km,24.0426941,91.0491941,921.0755827561874
N2,1000941,bridge,A,KHARIALA 2,24.0429516049676,91.0514490347732,3.1
N2,1000942,link,Z,Box culvert,24.0437219,91.0581944,82.03875478667949
N2,1000943,bridge,A,DOLOPARA CULVERT,24.0436397647948,91.0574751535637,3.0
N2,1000944,bridge,A,KHARIALA -1 BOX CULVERT,24.0436153462203,91.0572613235421,12.57
N2,1000945,link,Z,Km post missing,24.0437774,91.059,998.4718387434268
N2,1000946,link,Z,Sylhet 150 km,24.0449441,91.0687493,994.1979260188903
N2,1000947,bridge,A,BETHTOLA BOX CULVERT,24.0453431709459,91.0717645204391,6.1
N2,1000948,bridge,A,BATHTOLA-2 BOX CULVERT,24.0448417137254,91.0678533509803,9.5
N2,1000949,link,Z,Box culvert,24.0461941,91.0784438,19.740371973015687
N2,1000950,link,Z,Sylhet 149 km,24.0461941,91.0786382,981.7825496568621
N2,1000951,link,Z,Sylhet 178 km,24.0473608,91.0882219,998.0124712180602
N2,1000952,bridge,B,MALIHATA BOX CULVERT,24.0472281396954,91.0871321797969,4.5
N2,1000953,bridge,A,MALIHATA BOX CULVERT,24.0477840564013,91.0917317660899,9.3
N2,1000954,link,Z,Sylhet 147 km,24.04852946252677,91.09796662762312,46.04763026067711
N2,1000955,link,Z,Box culvert,24.048583,91.0984163,944.6031626711552
N2,1000956,bridge,A,KUTTAPARCA CULVERT,24.0488999558947,91.101047168,3.6
N2,1000957,link,Z,Box culvert,24.0496941,91.1076389,11.697204499471079
N2,1000958,link,Z,Sylhet 146 km,24.0497219,91.10775,802.5958056514667
N2,1000959,link,Z,Km post missing,24.0533056,91.1146111,703.4532122727348
N2,1000960,bridge,C,Kuttu para Bridge,24.0569775626666,91.1150526926666,22.96
N2,1000961,bridge,A,KATIADE RCC GIDER BRIDGE,24.0569775626666,91.1150526926666,22.4
N2,1000962,link,Z,Bridge start,24.0584167,91.1186938,22.77196757410518
N2,1000963,link,Z,Bridge end,24.0583889,91.118916,62.35558915640163
N2,1000964,link,Z,Sylhet 144 km,24.0583333,91.1195271,994.5411916279187
N2,1000965,bridge,A,GURAICHARI,24.0577411621212,91.1240952818181,3.0
N2,1000966,link,Z,Sylhet 143 km,24.0570556,91.1292216,909.5107791589219
N2,1000967,bridge,C,Khalkata Bridge,24.0564689616685,91.1335655494926,22.95
N2,1000968,bridge,A,ISLAMA BOX CULVERT,24.0564689616685,91.1335655494926,4.5
N2,1000969,link,Z,Bridge end,24.0558611,91.138083,90.73072911626596
N2,1000970,link,Z,Sylhet 142 km,24.0557778,91.1389719,658.0954006196966
N2,1000971,bridge,A,ISLAMABAD BRIGE,24.0555222130637,91.1409459727838,23.0
N2,1000972,bridge,A,Raboa Bridge,24.0555222130637,91.1409459727838,17.5
